muestra,t,M 5A,DUT 30A,
9,4190,79.578,594.635,
10,4714,76.000,595.533,
11,5238,75.182,464.723,
12,5762,75.706,407.993,
13,6284,75.066,411.349,
14,6808,75.609,400.486,
15,7335,79.705,394.373,
16,7857,77.920,403.011,
17,8381,77.220,411.283,
18,8904,77.641,405.406,
19,9429,79.024,403.659,
20,9951,78.677,398.305,
21,10475,80.383,393.731,
22,10998,78.072,399.204,
23,11523,77.638,394.682,
24,12045,77.710,391.696,
25,12570,76.778,392.993,
26,13095,75.820,406.378,
27,13617,75.375,412.349,
28,14139,75.868,403.942,
29,14663,76.323,402.893,
30,15186,78.280,404.015,
31,15710,79.189,396.999,
32,16232,76.297,400.122,
33,16757,78.073,401.650,
34,17282,76.980,401.528,
35,17808,77.990,395.190,
36,18332,81.549,385.990,
37,18856,78.295,394.190,
38,19380,75.573,399.130,
39,19902,76.529,393.392,
40,20427,77.366,400.243,
41,20951,76.695,410.547,
42,21474,75.446,410.074,
43,21996,78.197,409.405,
44,22522,74.815,407.356,
45,23046,78.446,398.297,
46,23568,77.615,409.695,
47,24093,76.499,404.416,
48,24618,77.572,403.243,
49,25140,76.373,402.896,
50,25664,78.750,393.012,
51,26188,79.229,393.322,
52,26712,78.326,389.627,
53,27234,78.128,397.493,
54,27760,77.843,402.672,
55,28285,78.416,405.341,
56,28807,80.724,413.729,
57,29331,78.187,404.131,
58,29855,75.024,406.305,
59,30379,79.949,399.599,
60,30903,79.505,405.933,
61,31425,74.775,415.510,
62,31951,74.596,412.269,
63,32475,77.397,404.700,
64,32997,75.979,387.798,
65,33521,76.975,393.054,
66,34044,76.826,401.331,
67,34566,81.312,392.696,
68,35090,78.628,396.070,
69,35614,78.590,406.911,
70,36137,78.563,402.880,
71,36659,80.267,404.798,
72,37183,78.468,395.040,
73,37710,82.818,393.138,
74,38234,79.447,397.049,
75,38756,77.638,405.709,
76,39281,75.324,401.723,
77,39804,79.506,400.336,
78,40328,77.957,390.352,
79,40850,77.639,393.686,
80,41374,80.993,395.348,
81,41897,78.615,403.043,
82,42421,78.561,407.113,
83,42944,77.748,409.743,
84,43467,81.240,395.788,
85,43992,80.341,396.924,
86,44514,78.252,409.477,
87,45038,79.959,399.031,
88,45563,79.624,396.626,
89,46085,77.010,397.460,
90,46609,78.379,394.240,
91,47133,78.709,405.536,
92,47658,77.811,406.642,
93,48182,76.916,398.635,
94,48704,76.561,389.604,
95,49230,75.573,402.433,
96,49752,75.738,404.415,
97,50276,77.197,403.406,
98,50800,78.281,403.700,
99,51323,79.386,403.705,
100,51845,76.410,395.581,
101,52369,78.222,407.469,
102,52893,81.036,401.462,
103,53417,75.418,405.390,
104,53939,75.295,405.083,
105,54463,76.862,392.636,
106,54993,77.243,400.751,
107,55515,73.742,412.573,
108,56039,77.319,401.487,
109,56563,79.539,396.444,
110,57090,77.605,397.636,
111,57612,79.269,400.755,
112,58134,78.242,403.403,
113,58660,74.966,409.252,
114,59183,76.224,392.184,
115,59706,83.528,389.281,
116,60230,78.545,399.763,
117,60754,75.189,406.968,
118,61276,74.825,410.562,
119,61800,80.201,390.722,
120,62324,75.835,405.917,
121,62848,80.385,406.394,
122,63371,78.830,404.382,
123,63894,75.199,405.317,
124,64417,78.814,393.046,
125,64942,77.482,345.792,
126,65465,77.581,228.038,
127,65988,78.691,229.131,
128,66515,85.040,227.764,
129,67037,79.309,226.815,
muestra,t,M 5A,DUT 30A,
2,524,81.379,225.518,
3,1046,77.361,290.312,
4,1570,81.042,606.045,
5,2094,80.653,623.210,
6,2616,78.285,611.167,
7,3139,79.796,543.321,
8,3664,78.787,624.310,
9,4186,79.714,614.679,
10,4709,79.177,405.855,
11,5232,76.852,407.517,
12,5757,78.472,409.376,
13,6280,81.122,394.790,
14,6803,78.223,406.180,
15,7326,81.997,400.059,
16,7850,82.242,404.268,
17,8373,74.524,406.734,
18,8895,79.464,395.615,
19,9421,78.134,398.330,
20,9944,77.858,396.572,
21,10468,79.547,394.998,
22,10990,78.296,399.437,
23,11515,80.318,392.544,
24,12037,75.590,408.212,
25,12561,76.486,415.118,
26,13085,76.395,399.706,
27,13609,75.807,404.611,
28,14133,77.802,398.412,
29,14655,75.958,401.166,
30,15179,79.750,405.479,
31,15703,78.102,401.511,
32,16225,78.178,396.015,
33,16749,76.987,418.203,
34,17274,79.938,408.926,
35,17796,76.875,409.187,
36,18318,81.383,395.440,
37,18843,81.232,390.541,
38,19369,81.153,392.335,
39,19891,79.561,392.058,
40,20415,80.740,398.272,
41,20939,79.700,402.737,
42,21463,77.176,400.371,
43,21986,83.794,387.321,
44,22508,82.142,400.739,
45,23032,79.642,395.323,
46,23556,78.489,402.566,
47,24079,81.204,399.231,
48,24602,79.919,397.073,
49,25127,81.890,394.432,
50,25649,80.074,390.255,
51,26171,81.501,395.298,
52,26695,79.722,402.868,
53,27218,81.496,394.263,
54,27742,79.077,399.492,
55,28264,79.658,399.446,
56,28789,80.586,394.467,
57,29315,82.361,406.180,
58,29837,76.332,405.814,
59,30361,79.274,403.577,
60,30886,82.482,390.832,
61,31409,80.553,401.740,
62,31931,76.876,404.293,
63,32456,76.692,410.867,
64,32980,80.846,392.915,
65,33503,78.871,395.239,
66,34026,84.964,387.185,
67,34549,79.385,404.919,
68,35072,78.963,407.622,
69,35596,78.911,389.255,
70,36118,75.144,402.569,
71,36644,78.308,386.736,
72,37166,75.197,398.768,
73,37690,80.106,401.609,
74,38214,76.170,404.968,
75,38738,80.899,387.300,
76,39263,79.688,398.024,
77,39785,82.521,402.290,
78,40310,80.829,400.939,
79,40834,78.594,400.237,
80,41357,77.299,394.615,
81,41879,78.711,407.209,
82,42404,80.543,396.808,
83,42926,82.300,395.665,
84,43450,78.595,401.249,
85,43974,75.274,404.196,
86,44498,77.662,399.780,
87,45022,79.840,413.825,
88,45544,77.843,403.950,
89,46068,81.469,391.991,
90,46591,79.491,402.675,
91,47115,76.725,403.365,
92,47637,78.971,410.964,
93,48162,77.455,406.647,
94,48685,74.851,403.673,
95,49210,76.052,402.307,
96,49734,77.071,398.957,
97,50257,78.278,405.733,
98,50779,78.136,400.319,
99,51303,79.273,386.314,
100,51827,79.924,405.876,
101,52350,79.049,397.808,
102,52872,77.206,404.431,
103,53396,80.466,389.981,
104,53920,79.953,393.873,
105,54443,78.225,398.967,
106,54965,79.861,393.032,
107,55489,77.465,408.910,
108,56013,78.675,392.200,
109,56536,81.977,396.746,
110,57060,79.868,392.116,
111,57582,78.362,399.049,
112,58108,80.467,417.815,
113,58632,80.782,398.330,
114,59158,77.803,399.302,
115,59681,82.319,385.666,
116,60206,82.617,389.424,
117,60728,79.154,398.495,
118,61252,79.354,400.100,
119,61777,80.632,403.300,
120,62300,79.353,400.059,
121,62823,78.211,404.619,
122,63346,78.338,413.093,
123,63869,77.840,411.052,
124,64391,79.362,404.268,
125,64915,78.578,398.214,
126,65439,80.136,385.479,
127,65963,80.658,230.561,
128,66485,79.090,229.474,
129,67007,79.706,229.861,
130,67530,84.085,228.283,
muestra,t,M 5A,DUT 30A,
2,527,80.225,226.204,
3,1050,76.579,271.233,
4,1575,80.425,611.993,
5,2098,75.692,629.006,
6,2620,80.279,609.780,
7,3144,74.463,587.855,
8,3667,80.142,645.245,
9,4190,79.931,557.903,
10,4712,78.458,393.242,
11,5237,80.594,385.360,
12,5760,80.470,416.580,
13,6284,78.500,406.491,
14,6806,80.105,401.355,
15,7330,79.094,403.056,
16,7854,81.969,390.133,
17,8377,83.246,390.980,
18,8900,78.529,410.395,
19,9425,77.689,402.117,
20,9948,82.617,393.363,
21,10471,82.501,389.984,
22,10997,82.242,388.943,
23,11521,81.317,397.826,
24,12044,82.889,392.310,
25,12567,79.640,406.847,
26,13093,79.433,404.748,
27,13616,80.979,408.187,
28,14139,79.090,403.634,
29,14664,82.830,400.251,
30,15189,81.398,397.710,
